   t		   e1rho1	   e1rho2   	   e2rho1	   e2rho2	   e3rho1   	   e3rho2  	   e4rho1          e4rho2          e5rho1          e5rho2	   e6rho1	   e6rho2	   e7rho1	   e7rho2	   e8rho1	   e8rho2
   4.7200000e+02   2.5169603e-01   3.6952428e-01   0.0000000e+00   6.5527213e-01   3.8267303e-01   4.8752639e-02   2.0984801e-01   0.0000000e+00   0.0000000e+00   3.8265468e-01   0.0000000e+00   2.5208298e-01   0.0000000e+00   4.1180424e-02   6.7359677e-01   0.0000000e+00
   4.7300000e+02   2.5168081e-01   3.6959846e-01   0.0000000e+00   6.5561929e-01   3.8272239e-01   4.8740767e-02   2.0981164e-01   0.0000000e+00   0.0000000e+00   3.8264949e-01   0.0000000e+00   2.5207962e-01   0.0000000e+00   4.1165512e-02   6.7379643e-01   0.0000000e+00
   4.7400000e+02   2.5166575e-01   3.6967174e-01   0.0000000e+00   6.5596376e-01   3.8277122e-01   4.8728981e-02   2.0977554e-01   0.0000000e+00   0.0000000e+00   3.8264420e-01   0.0000000e+00   2.5207621e-01   0.0000000e+00   4.1150680e-02   6.7399416e-01   0.0000000e+00
   4.7500000e+02   2.5165085e-01   3.6974412e-01   0.0000000e+00   6.5630554e-01   3.8281952e-01   4.8717278e-02   2.0973969e-01   0.0000000e+00   0.0000000e+00   3.8263879e-01   0.0000000e+00   2.5207274e-01   0.0000000e+00   4.1135927e-02   6.7418998e-01   0.0000000e+00
   4.7600000e+02   2.5163611e-01   3.6981560e-01   0.0000000e+00   6.5664466e-01   3.8286730e-01   4.8705659e-02   2.0970411e-01   0.0000000e+00   0.0000000e+00   3.8263328e-01   0.0000000e+00   2.5206923e-01   0.0000000e+00   4.1121254e-02   6.7438389e-01   0.0000000e+00
   4.7700000e+02   2.5162153e-01   3.6988621e-01   0.0000000e+00   6.5698113e-01   3.8291457e-01   4.8694123e-02   2.0966880e-01   0.0000000e+00   0.0000000e+00   3.8262767e-01   0.0000000e+00   2.5206566e-01   0.0000000e+00   4.1106661e-02   6.7457593e-01   0.0000000e+00
   4.7800000e+02   2.5160711e-01   3.6995594e-01   0.0000000e+00   6.5731496e-01   3.8296132e-01   4.8682670e-02   2.0963374e-01   0.0000000e+00   0.0000000e+00   3.8262197e-01   0.0000000e+00   2.5206204e-01   0.0000000e+00   4.1092147e-02   6.7476610e-01   0.0000000e+00
   4.7900000e+02   2.5159284e-01   3.7002481e-01   0.0000000e+00   6.5764619e-01   3.8300757e-01   4.8671299e-02   2.0959894e-01   0.0000000e+00   0.0000000e+00   3.8261616e-01   0.0000000e+00   2.5205838e-01   0.0000000e+00   4.1077713e-02   6.7495443e-01   0.0000000e+00
   4.8000000e+02   2.5157873e-01   3.7009282e-01   0.0000000e+00   6.5797481e-01   3.8305332e-01   4.8660011e-02   2.0956441e-01   0.0000000e+00   0.0000000e+00   3.8261026e-01   0.0000000e+00   2.5205466e-01   0.0000000e+00   4.1063359e-02   6.7514092e-01   0.0000000e+00
   4.8100000e+02   2.5156478e-01   3.7015999e-01   0.0000000e+00   6.5830086e-01   3.8309857e-01   4.8648804e-02   2.0953013e-01   0.0000000e+00   0.0000000e+00   3.8260427e-01   0.0000000e+00   2.5205091e-01   0.0000000e+00   4.1049084e-02   6.7532560e-01   0.0000000e+00
   4.8200000e+02   2.5155097e-01   3.7022633e-01   0.0000000e+00   6.5862433e-01   3.8314333e-01   4.8637678e-02   2.0949611e-01   0.0000000e+00   0.0000000e+00   3.8259819e-01   0.0000000e+00   2.5204710e-01   0.0000000e+00   4.1034888e-02   6.7550847e-01   0.0000000e+00
   4.8300000e+02   2.5153732e-01   3.7029183e-01   0.0000000e+00   6.5894526e-01   3.8318760e-01   4.8626633e-02   2.0946235e-01   0.0000000e+00   0.0000000e+00   3.8259203e-01   0.0000000e+00   2.5204326e-01   0.0000000e+00   4.1020772e-02   6.7568957e-01   0.0000000e+00
   4.8400000e+02   2.5152382e-01   3.7035651e-01   0.0000000e+00   6.5926365e-01   3.8323139e-01   4.8615669e-02   2.0942885e-01   0.0000000e+00   0.0000000e+00   3.8258578e-01   0.0000000e+00   2.5203937e-01   0.0000000e+00   4.1006735e-02   6.7586889e-01   0.0000000e+00
   4.8500000e+02   2.5151046e-01   3.7042038e-01   0.0000000e+00   6.5957953e-01   3.8327470e-01   4.8604784e-02   2.0939560e-01   0.0000000e+00   0.0000000e+00   3.8257944e-01   0.0000000e+00   2.5203544e-01   0.0000000e+00   4.0992778e-02   6.7604647e-01   0.0000000e+00
   4.8600000e+02   2.5149726e-01   3.7048345e-01   0.0000000e+00   6.5989290e-01   3.8331753e-01   4.8593979e-02   2.0936261e-01   0.0000000e+00   0.0000000e+00   3.8257302e-01   0.0000000e+00   2.5203148e-01   0.0000000e+00   4.0978900e-02   6.7622230e-01   0.0000000e+00
   4.8700000e+02   2.5148420e-01   3.7054572e-01   0.0000000e+00   6.6020379e-01   3.8335990e-01   4.8583254e-02   2.0932987e-01   0.0000000e+00   0.0000000e+00   3.8256653e-01   0.0000000e+00   2.5202747e-01   0.0000000e+00   4.0965101e-02   6.7639642e-01   0.0000000e+00
   4.8800000e+02   2.5147129e-01   3.7060721e-01   0.0000000e+00   6.6051220e-01   3.8340180e-01   4.8572607e-02   2.0929739e-01   0.0000000e+00   0.0000000e+00   3.8255996e-01   0.0000000e+00   2.5202343e-01   0.0000000e+00   4.0951382e-02   6.7656883e-01   0.0000000e+00
   4.8900000e+02   2.5145852e-01   3.7066791e-01   0.0000000e+00   6.6081816e-01   3.8344324e-01   4.8562039e-02   2.0926516e-01   0.0000000e+00   0.0000000e+00   3.8255331e-01   0.0000000e+00   2.5201935e-01   0.0000000e+00   4.0937741e-02   6.7673956e-01   0.0000000e+00
   4.9000000e+02   2.5144589e-01   3.7072785e-01   0.0000000e+00   6.6112169e-01   3.8348422e-01   4.8551549e-02   2.0923318e-01   0.0000000e+00   0.0000000e+00   3.8254660e-01   0.0000000e+00   2.5201523e-01   0.0000000e+00   4.0924179e-02   6.7690861e-01   0.0000000e+00
   4.9100000e+02   2.5143341e-01   3.7078702e-01   0.0000000e+00   6.6142279e-01   3.8352475e-01   4.8541136e-02   2.0920146e-01   0.0000000e+00   0.0000000e+00   3.8253981e-01   0.0000000e+00   2.5201108e-01   0.0000000e+00   4.0910696e-02   6.7707599e-01   0.0000000e+00
   4.9200000e+02   2.5142107e-01   3.7084544e-01   0.0000000e+00   6.6172148e-01   3.8356484e-01   4.8530801e-02   2.0916998e-01   0.0000000e+00   0.0000000e+00   3.8253295e-01   0.0000000e+00   2.5200690e-01   0.0000000e+00   4.0897292e-02   6.7724174e-01   0.0000000e+00
   4.9300000e+02   2.5140887e-01   3.7090310e-01   0.0000000e+00   6.6201778e-01   3.8360448e-01   4.8520543e-02   2.0913876e-01   0.0000000e+00   0.0000000e+00   3.8252603e-01   0.0000000e+00   2.5200268e-01   0.0000000e+00   4.0883967e-02   6.7740585e-01   0.0000000e+00
   4.9400000e+02   2.5139680e-01   3.7096003e-01   0.0000000e+00   6.6231171e-01   3.8364368e-01   4.8510361e-02   2.0910778e-01   0.0000000e+00   0.0000000e+00   3.8251904e-01   0.0000000e+00   2.5199843e-01   0.0000000e+00   4.0870720e-02   6.7756835e-01   0.0000000e+00
   4.9500000e+02   2.5138488e-01   3.7101623e-01   0.0000000e+00   6.6260327e-01   3.8368245e-01   4.8500255e-02   2.0907705e-01   0.0000000e+00   0.0000000e+00   3.8251199e-01   0.0000000e+00   2.5199416e-01   0.0000000e+00   4.0857551e-02   6.7772925e-01   0.0000000e+00
   4.9600000e+02   2.5137309e-01   3.7107170e-01   0.0000000e+00   6.6289248e-01   3.8372078e-01   4.8490225e-02   2.0904657e-01   0.0000000e+00   0.0000000e+00   3.8250488e-01   0.0000000e+00   2.5198985e-01   0.0000000e+00   4.0844460e-02   6.7788856e-01   0.0000000e+00
   4.9700000e+02   2.5136143e-01   3.7112646e-01   0.0000000e+00   6.6317937e-01   3.8375869e-01   4.8480271e-02   2.0901633e-01   0.0000000e+00   0.0000000e+00   3.8249771e-01   0.0000000e+00   2.5198552e-01   0.0000000e+00   4.0831448e-02   6.7804630e-01   0.0000000e+00
   4.9800000e+02   2.5134991e-01   3.7118051e-01   0.0000000e+00   6.6346394e-01   3.8379617e-01   4.8470391e-02   2.0898634e-01   0.0000000e+00   0.0000000e+00   3.8249048e-01   0.0000000e+00   2.5198116e-01   0.0000000e+00   4.0818514e-02   6.7820248e-01   0.0000000e+00
   4.9900000e+02   2.5133853e-01   3.7123385e-01   0.0000000e+00   6.6374621e-01   3.8383324e-01   4.8460585e-02   2.0895659e-01   0.0000000e+00   0.0000000e+00   3.8248320e-01   0.0000000e+00   2.5197677e-01   0.0000000e+00   4.0805657e-02   6.7835712e-01   0.0000000e+00
   5.0000000e+02   2.5132727e-01   3.7128650e-01   0.0000000e+00   6.6402620e-01   3.8386989e-01   4.8450854e-02   2.0892708e-01   0.0000000e+00   0.0000000e+00   3.8247586e-01   0.0000000e+00   2.5197235e-01   0.0000000e+00   4.0792878e-02   6.7851023e-01   0.0000000e+00
   5.0100000e+02   2.5131614e-01   3.7133846e-01   0.0000000e+00   6.6430391e-01   3.8390613e-01   4.8441196e-02   2.0889782e-01   0.0000000e+00   0.0000000e+00   3.8246847e-01   0.0000000e+00   2.5196792e-01   0.0000000e+00   4.0780177e-02   6.7866183e-01   0.0000000e+00
   5.0200000e+02   2.5130515e-01   3.7138975e-01   0.0000000e+00   6.6457937e-01   3.8394196e-01   4.8431612e-02   2.0886880e-01   0.0000000e+00   0.0000000e+00   3.8246103e-01   0.0000000e+00   2.5196346e-01   0.0000000e+00   4.0767553e-02   6.7881192e-01   0.0000000e+00
   5.0300000e+02   2.5129428e-01   3.7144036e-01   0.0000000e+00   6.6485259e-01   3.8397739e-01   4.8422100e-02   2.0884001e-01   0.0000000e+00   0.0000000e+00   3.8245354e-01   0.0000000e+00   2.5195897e-01   0.0000000e+00   4.0755006e-02   6.7896052e-01   0.0000000e+00
   5.0400000e+02   2.5128354e-01   3.7149030e-01   0.0000000e+00   6.6512358e-01   3.8401242e-01   4.8412661e-02   2.0881147e-01   0.0000000e+00   0.0000000e+00   3.8244601e-01   0.0000000e+00   2.5195446e-01   0.0000000e+00   4.0742536e-02   6.7910766e-01   0.0000000e+00
   5.0500000e+02   2.5127293e-01   3.7153959e-01   0.0000000e+00   6.6539236e-01   3.8404706e-01   4.8403294e-02   2.0878316e-01   0.0000000e+00   0.0000000e+00   3.8243843e-01   0.0000000e+00   2.5194994e-01   0.0000000e+00   4.0730143e-02   6.7925333e-01   0.0000000e+00
   5.0600000e+02   2.5126244e-01   3.7158823e-01   0.0000000e+00   6.6565895e-01   3.8408130e-01   4.8393998e-02   2.0875509e-01   0.0000000e+00   0.0000000e+00   3.8243080e-01   0.0000000e+00   2.5194539e-01   0.0000000e+00   4.0717827e-02   6.7939755e-01   0.0000000e+00
   5.0700000e+02   2.5125208e-01   3.7163622e-01   0.0000000e+00   6.6592335e-01   3.8411516e-01   4.8384774e-02   2.0872726e-01   0.0000000e+00   0.0000000e+00   3.8242313e-01   0.0000000e+00   2.5194082e-01   0.0000000e+00   4.0705587e-02   6.7954034e-01   0.0000000e+00
   5.0800000e+02   2.5124184e-01   3.7168357e-01   0.0000000e+00   6.6618559e-01   3.8414863e-01   4.8375621e-02   2.0869966e-01   0.0000000e+00   0.0000000e+00   3.8241542e-01   0.0000000e+00   2.5193624e-01   0.0000000e+00   4.0693424e-02   6.7968171e-01   0.0000000e+00
   5.0900000e+02   2.5123172e-01   3.7173029e-01   0.0000000e+00   6.6644567e-01   3.8418172e-01   4.8366538e-02   2.0867229e-01   0.0000000e+00   0.0000000e+00   3.8240768e-01   0.0000000e+00   2.5193163e-01   0.0000000e+00   4.0681336e-02   6.7982166e-01   0.0000000e+00
   5.1000000e+02   2.5122172e-01   3.7177639e-01   0.0000000e+00   6.6670362e-01   3.8421444e-01   4.8357526e-02   2.0864515e-01   0.0000000e+00   0.0000000e+00   3.8239989e-01   0.0000000e+00   2.5192701e-01   0.0000000e+00   4.0669325e-02   6.7996023e-01   0.0000000e+00
   5.1100000e+02   2.5121184e-01   3.7182187e-01   0.0000000e+00   6.6695944e-01   3.8424678e-01   4.8348583e-02   2.0861825e-01   0.0000000e+00   0.0000000e+00   3.8239207e-01   0.0000000e+00   2.5192238e-01   0.0000000e+00   4.0657389e-02   6.8009741e-01   0.0000000e+00
   5.1200000e+02   2.5120208e-01   3.7186674e-01   0.0000000e+00   6.6721315e-01   3.8427875e-01   4.8339709e-02   2.0859158e-01   0.0000000e+00   0.0000000e+00   3.8238421e-01   0.0000000e+00   2.5191772e-01   0.0000000e+00   4.0645528e-02   6.8023323e-01   0.0000000e+00
   5.1300000e+02   2.5119244e-01   3.7191100e-01   0.0000000e+00   6.6746476e-01   3.8431036e-01   4.8330904e-02   2.0856513e-01   0.0000000e+00   0.0000000e+00   3.8237632e-01   0.0000000e+00   2.5191306e-01   0.0000000e+00   4.0633743e-02   6.8036768e-01   0.0000000e+00
   5.1400000e+02   2.5118292e-01   3.7195467e-01   0.0000000e+00   6.6771430e-01   3.8434160e-01   4.8322168e-02   2.0853892e-01   0.0000000e+00   0.0000000e+00   3.8236840e-01   0.0000000e+00   2.5190837e-01   0.0000000e+00   4.0622033e-02   6.8050080e-01   0.0000000e+00
   5.1500000e+02   2.5117351e-01   3.7199774e-01   0.0000000e+00   6.6796176e-01   3.8437249e-01   4.8313500e-02   2.0851292e-01   0.0000000e+00   0.0000000e+00   3.8236045e-01   0.0000000e+00   2.5190368e-01   0.0000000e+00   4.0610398e-02   6.8063258e-01   0.0000000e+00
   5.1600000e+02   2.5116421e-01   3.7204023e-01   0.0000000e+00   6.6820717e-01   3.8440302e-01   4.8304899e-02   2.0848716e-01   0.0000000e+00   0.0000000e+00   3.8235247e-01   0.0000000e+00   2.5189897e-01   0.0000000e+00   4.0598837e-02   6.8076304e-01   0.0000000e+00
   5.1700000e+02   2.5115503e-01   3.7208214e-01   0.0000000e+00   6.6845055e-01   3.8443320e-01   4.8296366e-02   2.0846162e-01   0.0000000e+00   0.0000000e+00   3.8234446e-01   0.0000000e+00   2.5189425e-01   0.0000000e+00   4.0587351e-02   6.8089219e-01   0.0000000e+00
   5.1800000e+02   2.5114596e-01   3.7212348e-01   0.0000000e+00   6.6869189e-01   3.8446303e-01   4.8287900e-02   2.0843630e-01   0.0000000e+00   0.0000000e+00   3.8233642e-01   0.0000000e+00   2.5188952e-01   0.0000000e+00   4.0575939e-02   6.8102005e-01   0.0000000e+00
   5.1900000e+02   2.5113701e-01   3.7216426e-01   0.0000000e+00   6.6893123e-01   3.8449251e-01   4.8279500e-02   2.0841121e-01   0.0000000e+00   0.0000000e+00   3.8232836e-01   0.0000000e+00   2.5188478e-01   0.0000000e+00   4.0564601e-02   6.8114663e-01   0.0000000e+00
   5.2000000e+02   2.5112816e-01   3.7220447e-01   0.0000000e+00   6.6916857e-01   3.8452166e-01   4.8271167e-02   2.0838633e-01   0.0000000e+00   0.0000000e+00   3.8232027e-01   0.0000000e+00   2.5188003e-01   0.0000000e+00   4.0553336e-02   6.8127193e-01   0.0000000e+00
   5.2100000e+02   2.5111942e-01   3.7224413e-01   0.0000000e+00   6.6940392e-01   3.8455046e-01   4.8262899e-02   2.0836168e-01   0.0000000e+00   0.0000000e+00   3.8231216e-01   0.0000000e+00   2.5187527e-01   0.0000000e+00   4.0542146e-02   6.8139598e-01   0.0000000e+00
   5.2200000e+02   2.5111079e-01   3.7228324e-01   0.0000000e+00   6.6963730e-01   3.8457893e-01   4.8254696e-02   2.0833724e-01   0.0000000e+00   0.0000000e+00   3.8230403e-01   0.0000000e+00   2.5187050e-01   0.0000000e+00   4.0531028e-02   6.8151878e-01   0.0000000e+00
   5.2300000e+02   2.5110227e-01   3.7232181e-01   0.0000000e+00   6.6986872e-01   3.8460707e-01   4.8246559e-02   2.0831302e-01   0.0000000e+00   0.0000000e+00   3.8229588e-01   0.0000000e+00   2.5186573e-01   0.0000000e+00   4.0519983e-02   6.8164034e-01   0.0000000e+00
   5.2400000e+02   2.5109386e-01   3.7235985e-01   0.0000000e+00   6.7009820e-01   3.8463488e-01   4.8238486e-02   2.0828902e-01   0.0000000e+00   0.0000000e+00   3.8228771e-01   0.0000000e+00   2.5186094e-01   0.0000000e+00   4.0509011e-02   6.8176068e-01   0.0000000e+00
   5.2500000e+02   2.5108555e-01   3.7239735e-01   0.0000000e+00   6.7032575e-01   3.8466237e-01   4.8230477e-02   2.0826523e-01   0.0000000e+00   0.0000000e+00   3.8227952e-01   0.0000000e+00   2.5185615e-01   0.0000000e+00   4.0498112e-02   6.8187981e-01   0.0000000e+00
   5.2600000e+02   2.5107734e-01   3.7243433e-01   0.0000000e+00   6.7055139e-01   3.8468954e-01   4.8222532e-02   2.0824166e-01   0.0000000e+00   0.0000000e+00   3.8227131e-01   0.0000000e+00   2.5185136e-01   0.0000000e+00   4.0487285e-02   6.8199773e-01   0.0000000e+00
   5.2700000e+02   2.5106924e-01   3.7247079e-01   0.0000000e+00   6.7077512e-01   3.8471638e-01   4.8214651e-02   2.0821830e-01   0.0000000e+00   0.0000000e+00   3.8226309e-01   0.0000000e+00   2.5184656e-01   0.0000000e+00   4.0476529e-02   6.8211447e-01   0.0000000e+00
   5.2800000e+02   2.5106124e-01   3.7250674e-01   0.0000000e+00   6.7099695e-01   3.8474291e-01   4.8206832e-02   2.0819515e-01   0.0000000e+00   0.0000000e+00   3.8225486e-01   0.0000000e+00   2.5184175e-01   0.0000000e+00   4.0465846e-02   6.8223002e-01   0.0000000e+00
   5.2900000e+02   2.5105335e-01   3.7254218e-01   0.0000000e+00   6.7121691e-01   3.8476913e-01   4.8199076e-02   2.0817221e-01   0.0000000e+00   0.0000000e+00   3.8224661e-01   0.0000000e+00   2.5183694e-01   0.0000000e+00   4.0455234e-02   6.8234441e-01   0.0000000e+00
   5.3000000e+02   2.5104555e-01   3.7257713e-01   0.0000000e+00   6.7143501e-01   3.8479504e-01   4.8191382e-02   2.0814947e-01   0.0000000e+00   0.0000000e+00   3.8223834e-01   0.0000000e+00   2.5183212e-01   0.0000000e+00   4.0444693e-02   6.8245764e-01   0.0000000e+00
   5.3100000e+02   2.5103785e-01   3.7261157e-01   0.0000000e+00   6.7165125e-01   3.8482065e-01   4.8183751e-02   2.0812695e-01   0.0000000e+00   0.0000000e+00   3.8223007e-01   0.0000000e+00   2.5182730e-01   0.0000000e+00   4.0434223e-02   6.8256973e-01   0.0000000e+00
   5.3200000e+02   2.5103025e-01   3.7264553e-01   0.0000000e+00   6.7186566e-01   3.8484595e-01   4.8176180e-02   2.0810463e-01   0.0000000e+00   0.0000000e+00   3.8222178e-01   0.0000000e+00   2.5182248e-01   0.0000000e+00   4.0423824e-02   6.8268068e-01   0.0000000e+00
   5.3300000e+02   2.5102275e-01   3.7267900e-01   0.0000000e+00   6.7207824e-01   3.8487095e-01   4.8168671e-02   2.0808252e-01   0.0000000e+00   0.0000000e+00   3.8221349e-01   0.0000000e+00   2.5181766e-01   0.0000000e+00   4.0413496e-02   6.8279051e-01   0.0000000e+00
   5.3400000e+02   2.5101535e-01   3.7271199e-01   0.0000000e+00   6.7228901e-01   3.8489565e-01   4.8161223e-02   2.0806061e-01   0.0000000e+00   0.0000000e+00   3.8220519e-01   0.0000000e+00   2.5181283e-01   0.0000000e+00   4.0403237e-02   6.8289922e-01   0.0000000e+00
   5.3500000e+02   2.5100804e-01   3.7274451e-01   0.0000000e+00   6.7249797e-01   3.8492006e-01   4.8153835e-02   2.0803891e-01   0.0000000e+00   0.0000000e+00   3.8219688e-01   0.0000000e+00   2.5180801e-01   0.0000000e+00   4.0393048e-02   6.8300683e-01   0.0000000e+00
   5.3600000e+02   2.5100083e-01   3.7277656e-01   0.0000000e+00   6.7270516e-01   3.8494418e-01   4.8146507e-02   2.0801741e-01   0.0000000e+00   0.0000000e+00   3.8218856e-01   0.0000000e+00   2.5180318e-01   0.0000000e+00   4.0382929e-02   6.8311334e-01   0.0000000e+00
   5.3700000e+02   2.5099371e-01   3.7280815e-01   0.0000000e+00   6.7291056e-01   3.8496801e-01   4.8139238e-02   2.0799610e-01   0.0000000e+00   0.0000000e+00   3.8218024e-01   0.0000000e+00   2.5179835e-01   0.0000000e+00   4.0372880e-02   6.8321878e-01   0.0000000e+00
   5.3800000e+02   2.5098669e-01   3.7283927e-01   0.0000000e+00   6.7311420e-01   3.8499156e-01   4.8132029e-02   2.0797500e-01   0.0000000e+00   0.0000000e+00   3.8217191e-01   0.0000000e+00   2.5179353e-01   0.0000000e+00   4.0362899e-02   6.8332314e-01   0.0000000e+00
   5.3900000e+02   2.5097975e-01   3.7286995e-01   0.0000000e+00   6.7331610e-01   3.8501482e-01   4.8124878e-02   2.0795409e-01   0.0000000e+00   0.0000000e+00   3.8216358e-01   0.0000000e+00   2.5178870e-01   0.0000000e+00   4.0352987e-02   6.8342644e-01   0.0000000e+00
   5.4000000e+02   2.5097291e-01   3.7290018e-01   0.0000000e+00   6.7351625e-01   3.8503781e-01   4.8117786e-02   2.0793338e-01   0.0000000e+00   0.0000000e+00   3.8215524e-01   0.0000000e+00   2.5178388e-01   0.0000000e+00   4.0343144e-02   6.8352868e-01   0.0000000e+00
   5.4100000e+02   2.5096616e-01   3.7292996e-01   0.0000000e+00   6.7371469e-01   3.8506051e-01   4.8110752e-02   2.0791287e-01   0.0000000e+00   0.0000000e+00   3.8214691e-01   0.0000000e+00   2.5177905e-01   0.0000000e+00   4.0333368e-02   6.8362989e-01   0.0000000e+00
   5.4200000e+02   2.5095950e-01   3.7295931e-01   0.0000000e+00   6.7391140e-01   3.8508295e-01   4.8103776e-02   2.0789255e-01   0.0000000e+00   0.0000000e+00   3.8213857e-01   0.0000000e+00   2.5177423e-01   0.0000000e+00   4.0323661e-02   6.8373006e-01   0.0000000e+00
   5.4300000e+02   2.5095293e-01   3.7298823e-01   0.0000000e+00   6.7410642e-01   3.8510511e-01   4.8096857e-02   2.0787242e-01   0.0000000e+00   0.0000000e+00   3.8213023e-01   0.0000000e+00   2.5176941e-01   0.0000000e+00   4.0314021e-02   6.8382922e-01   0.0000000e+00
   5.4400000e+02   2.5094644e-01   3.7301672e-01   0.0000000e+00   6.7429975e-01   3.8512701e-01   4.8089996e-02   2.0785249e-01   0.0000000e+00   0.0000000e+00   3.8212190e-01   0.0000000e+00   2.5176460e-01   0.0000000e+00   4.0304449e-02   6.8392735e-01   0.0000000e+00
   5.4500000e+02   2.5094004e-01   3.7304478e-01   0.0000000e+00   6.7449141e-01   3.8514864e-01   4.8083190e-02   2.0783275e-01   0.0000000e+00   0.0000000e+00   3.8211356e-01   0.0000000e+00   2.5175979e-01   0.0000000e+00   4.0294944e-02   6.8402449e-01   0.0000000e+00
   5.4600000e+02   2.5093373e-01   3.7307243e-01   0.0000000e+00   6.7468140e-01   3.8517000e-01   4.8076441e-02   2.0781319e-01   0.0000000e+00   0.0000000e+00   3.8210523e-01   0.0000000e+00   2.5175498e-01   0.0000000e+00   4.0285505e-02   6.8412064e-01   0.0000000e+00
